Int1	Int2	Correlation	Sign	Edge_Width(abs(correlation)*10)	Pvalue
Lactococcus lactis subsp. cremoris SK11	Acinetobacter baumannii TCDC-AB0715	-0.361085128567	-	3.61085128567	1.70823220863e-25
Lactococcus lactis subsp. cremoris SK11	Staphylococcus haemolyticus JCSC1435	-0.483436187725	-	4.83436187725	4.81751139558e-47
Ruminococcus champanellensis 18P13	Fusobacterium ulcerans ATCC 49185	-0.44219821519	-	4.4219821519	9.01101642545e-39
Enterobacter cloacae subsp. cloacae NCTC 9394	Dickeya dadantii Ech703	0.815585363464	+	8.15585363464	1.6622962326e-187
Enterobacter cloacae subsp. cloacae NCTC 9394	Sodalis glossinidius str. 'morsitans'	0.817793818558	+	8.17793818558	2.4257686093e-189
Enterobacter cloacae subsp. cloacae NCTC 9394	Xenorhabdus bovienii SS-2004	0.823383864767	+	8.23383864767	4.20917305177e-194
Enterobacter cloacae subsp. cloacae NCTC 9394	Pantoea sp. At-9b	0.852776349421	+	8.52776349421	3.06857560047e-222
Enterobacter cloacae subsp. cloacae NCTC 9394	Dickeya dadantii Ech586	0.836722267345	+	8.36722267345	3.55968023153e-206
Enterobacter cloacae subsp. cloacae NCTC 9394	Pantoea sp. aB	0.838141627548	+	8.38141627548	1.5948346681e-207
Enterobacter cloacae subsp. cloacae NCTC 9394	Pectobacterium carotovorum subsp. carotovorum PC1	0.833508603629	+	8.33508603629	3.61203127594e-203
Enterobacter cloacae subsp. cloacae NCTC 9394	Pectobacterium atrosepticum SCRI1043	0.846265366826	+	8.46265366826	1.67380309257e-215
Actinomyces sp. oral taxon 175 str. F0384	Leeuwenhoekiella blandensis MED217	-0.468250040185	-	4.68250040185	7.26507545455e-44
Actinomyces sp. oral taxon 175 str. F0384	Paludibacter propionicigenes WB4	-0.401760965948	-	4.01760965948	1.07880576644e-31
Actinomyces sp. oral taxon 175 str. F0384	Bacteroides sp. 1_1_6	-0.425197410947	-	4.25197410947	1.11748211907e-35
Actinomyces sp. oral taxon 175 str. F0384	Waddlia chondrophila WSU 86-1044	-0.324529990287	-	3.24529990287	1.2313194512e-20
Actinomyces sp. oral taxon 175 str. F0384	Psychroflexus torquis ATCC 700755	-0.3522821056	-	3.522821056	2.89583937817e-24
Actinomyces sp. oral taxon 175 str. F0384	Actinomyces sp. oral taxon 170 str. F0386	0.864206742092	+	8.64206742092	6.82555446324e-235
Actinomyces sp. oral taxon 175 str. F0384	Bacteroides stercoris ATCC 43183	-0.413810078581	-	4.13810078581	1.05627957677e-33
Actinomyces sp. oral taxon 175 str. F0384	Bacteroides uniformis ATCC 8492	-0.34399542066	-	3.4399542066	3.83684619029e-23
Actinomyces sp. oral taxon 175 str. F0384	Bacteroides sp. 9_1_42FAA	-0.387787963306	-	3.87787963306	1.82733627303e-29
Actinomyces sp. oral taxon 175 str. F0384	Prevotella tannerae ATCC 51259	-0.401227276167	-	4.01227276167	1.31839573943e-31
Actinomyces sp. oral taxon 175 str. F0384	Prevotella bergensis DSM 17361	-0.354392701382	-	3.54392701382	1.48104638465e-24
Actinomyces sp. oral taxon 175 str. F0384	Paraprevotella xylaniphila YIT 11841	-0.435027436299	-	4.35027436299	1.91002354069e-37
Actinomyces sp. oral taxon 175 str. F0384	Prevotella oralis ATCC 33269	-0.307238614798	-	3.07238614798	1.47616277539e-18
Actinomyces sp. oral taxon 175 str. F0384	Meiothermus silvanus DSM 9946	-0.37431858264	-	3.7431858264	2.04659335711e-27
Actinomyces sp. oral taxon 175 str. F0384	Bacteroides coprosuis DSM 18011	-0.45598082511	-	4.5598082511	2.06520374774e-41
Actinomyces sp. oral taxon 175 str. F0384	Porphyromonas endodontalis ATCC 35406	-0.328769200419	-	3.28769200419	3.62870623937e-21
Actinomyces sp. oral taxon 175 str. F0384	Sphingobacterium sp. 21	-0.316415644664	-	3.16415644664	1.21017411346e-19
Actinomyces sp. oral taxon 175 str. F0384	Odoribacter splanchnicus DSM 220712	-0.390887488388	-	3.90887488388	5.97844363046e-30
Actinomyces sp. oral taxon 175 str. F0384	Prevotella salivae DSM 15606	-0.321744378138	-	3.21744378138	2.71956889167e-20
Actinomyces sp. oral taxon 175 str. F0384	Candidatus Phytoplasma mali	-0.305046969309	-	3.05046969309	2.64822565266e-18
Actinomyces sp. oral taxon 175 str. F0384	Prevotella amnii CRIS 21A-A	-0.32396068798	-	3.2396068798	1.44874941715e-20
Actinomyces sp. oral taxon 175 str. F0384	Bacteroides coprocola DSM 17136	-0.459633929448	-	4.59633929448	3.93351467905e-42
Actinomyces sp. oral taxon 175 str. F0384	Algoriphagus sp. PR1	-0.361534520289	-	3.61534520289	1.47487706253e-25
Actinomyces sp. oral taxon 175 str. F0384	Prevotella timonensis CRIS 5C-B1	-0.342172239106	-	3.42172239106	6.70489621346e-23
Eubacterium rectale M104/1	Dickeya dadantii Ech703	-0.324944619634	-	3.24944619634	1.09355573706e-20
Eubacterium rectale M104/1	Corynebacterium urealyticum DSM 7109	-0.337922162137	-	3.37922162137	2.42823577877e-22
Eubacterium rectale M104/1	Micrococcus luteus SK58	-0.317232554719	-	3.17232554719	9.64491728362e-20
Eubacterium rectale M104/1	Sodalis glossinidius str. 'morsitans'	-0.328040150469	-	3.28040150469	4.48335708545e-21
Eubacterium rectale M104/1	Xenorhabdus bovienii SS-2004	-0.320201004769	-	3.20201004769	4.20361975337e-20
Eubacterium rectale M104/1	Bacillus coahuilensis m4-4	-0.311825206531	-	3.11825206531	4.27539535499e-19
Eubacterium rectale M104/1	Rheinheimera sp. A13L	-0.343463932717	-	3.43463932717	4.51657276978e-23
Eubacterium rectale M104/1	Pantoea sp. At-9b	-0.324014841469	-	3.24014841469	1.42653340033e-20
Eubacterium rectale M104/1	Proteus penneri ATCC 35198	-0.326080111535	-	3.26080111535	7.89430704972e-21
Eubacterium rectale M104/1	Haemophilus ducreyi 35000HP	-0.312454888748	-	3.12454888748	3.60042392634e-19
Eubacterium rectale M104/1	Neisseria mucosa ATCC 25996	-0.347985498363	-	3.47985498363	1.11639050955e-23
Eubacterium rectale M104/1	Pseudomonas syringae pv. morsprunorum str. M302280	-0.329425804282	-	3.29425804282	2.99788309459e-21
Eubacterium rectale M104/1	Dickeya dadantii Ech586	-0.323787219594	-	3.23787219594	1.52223724997e-20
Eubacterium rectale M104/1	Fusobacterium ulcerans ATCC 49185	-0.384442920602	-	3.84442920602	6.02138657909e-29
Eubacterium rectale M104/1	Dermacoccus sp. Ellin185	-0.355715736469	-	3.55715736469	9.70287696961e-25
Eubacterium rectale M104/1	Pantoea sp. aB	-0.301459257559	-	3.01459257559	6.82087833218e-18
Eubacterium rectale M104/1	Acinetobacter baumannii TCDC-AB0715	-0.338970843096	-	3.38970843096	1.77088559796e-22
Eubacterium rectale M104/1	Staphylococcus haemolyticus JCSC1435	-0.311573298191	-	3.11573298191	4.5790917473e-19
Eubacterium rectale M104/1	Shewanella putrefaciens 200	-0.332299051089	-	3.32299051089	1.29272912113e-21
Eubacterium rectale M104/1	Pectobacterium carotovorum subsp. carotovorum PC1	-0.311705564672	-	3.11705564672	4.417073071e-19
Eubacterium rectale M104/1	Pectobacterium atrosepticum SCRI1043	-0.321250726902	-	3.21250726902	3.12687776436e-20
Dickeya dadantii Ech703	Micrococcus luteus SK58	0.861566584292	+	8.61566584292	7.19251550617e-232
Dickeya dadantii Ech703	Sodalis glossinidius str. 'morsitans'	0.926529431853	+	9.26529431853	0.0
Dickeya dadantii Ech703	Xenorhabdus bovienii SS-2004	0.936638110857	+	9.36638110857	0.0
Dickeya dadantii Ech703	Shewanella pealeana ATCC 700345	0.809138863255	+	8.09138863255	2.76253427464e-182
Dickeya dadantii Ech703	Bacillus coahuilensis m4-4	0.883701513214	+	8.83701513214	2.17716351691e-259
Dickeya dadantii Ech703	Rheinheimera sp. A13L	0.852846333441	+	8.52846333441	2.58681864475e-222
Dickeya dadantii Ech703	gamma proteobacterium NOR5-3	0.870928585517	+	8.70928585517	6.94438185891e-243
Dickeya dadantii Ech703	Pantoea sp. At-9b	0.936377874551	+	9.36377874551	0.0
Dickeya dadantii Ech703	Proteus penneri ATCC 35198	0.898665119554	+	8.98665119554	2.20233178476e-281
Dickeya dadantii Ech703	Grimontia hollisae CIP 101886	0.909840777463	+	9.09840777463	3.46359792359e-300
Dickeya dadantii Ech703	Vibrio anguillarum 775	0.865910102217	+	8.65910102217	7.07845001222e-237
Dickeya dadantii Ech703	Haemophilus ducreyi 35000HP	0.8138335826	+	8.138335826	4.56519526932e-186
Dickeya dadantii Ech703	Pseudomonas syringae pv. morsprunorum str. M302280	0.870720935027	+	8.70720935027	1.24511371883e-242
Dickeya dadantii Ech703	Plautia stali symbiont	0.903285063809	+	9.03285063809	7.05968413627e-289
Dickeya dadantii Ech703	Buchnera aphidicola str. Ak (Acyrthosiphon kondoi)	0.849704871431	+	8.49704871431	5.06682928782e-219
Dickeya dadantii Ech703	Dickeya dadantii Ech586	0.930898633585	+	9.30898633585	0.0
Dickeya dadantii Ech703	Baumannia cicadellinicola str. Hc (Homalodisca coagulata)	0.832185383826	+	8.32185383826	5.98376541056e-202
Dickeya dadantii Ech703	Dermacoccus sp. Ellin185	0.873482602241	+	8.73482602241	4.8561694903e-246
Dickeya dadantii Ech703	Pantoea sp. aB	0.937083266187	+	9.37083266187	0.0
Dickeya dadantii Ech703	Photorhabdus asymbiotica	0.899667277058	+	8.99667277058	5.60267955056e-283
Dickeya dadantii Ech703	Pectobacterium carotovorum subsp. carotovorum PC1	0.9282835326	+	9.282835326	0.0
Dickeya dadantii Ech703	Pectobacterium atrosepticum SCRI1043	0.930152444742	+	9.30152444742	0.0
Prevotella dentalis DSM 3688	Prevotella oralis ATCC 33269	0.833606709366	+	8.33606709366	2.93041312857e-203
Leeuwenhoekiella blandensis MED217	Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1	-0.336120470711	-	3.36120470711	4.16496619584e-22
Leeuwenhoekiella blandensis MED217	Lactobacillus casei BD-II	-0.396518139676	-	3.96518139676	7.61685156763e-31
Leeuwenhoekiella blandensis MED217	Lactobacillus coryniformis subsp. coryniformis KCTC 3167	-0.328457967142	-	3.28457967142	3.97185944601e-21
Leeuwenhoekiella blandensis MED217	Actinomyces sp. oral taxon 170 str. F0386	-0.48375044884	-	4.8375044884	4.12427477644e-47
Leeuwenhoekiella blandensis MED217	Oenococcus oeni AWRIB429	-0.301473541184	-	3.01473541184	6.7954118759e-18
Leeuwenhoekiella blandensis MED217	Leuconostoc citreum KM20	-0.323589292047	-	3.23589292047	1.61058765293e-20
Leeuwenhoekiella blandensis MED217	Actinomyces sp. oral taxon 848 str. F0332	-0.321226487076	-	3.21226487076	3.14835860651e-20
Leeuwenhoekiella blandensis MED217	Slackia exigua ATCC 700122	-0.302543434025	-	3.02543434025	5.13188402968e-18
Leeuwenhoekiella blandensis MED217	Lactobacillus delbrueckii subsp. lactis DSM 20072	-0.343463435814	-	3.43463435814	4.51726088594e-23
Leeuwenhoekiella blandensis MED217	Actinomyces odontolyticus F0309	-0.378872932666	-	3.78872932666	4.25442487205e-28
Leeuwenhoekiella blandensis MED217	Eubacterium hallii DSM 3353	-0.317978589856	-	3.17978589856	7.83488979785e-20
Leeuwenhoekiella blandensis MED217	Cryptobacterium curtum DSM 15641	-0.311533155106	-	3.11533155106	4.62941369171e-19
Slackia heliotrinireducens DSM 20476	Fusobacterium ulcerans ATCC 49185	-0.380407913381	-	3.80407913381	2.49154822315e-28
Slackia heliotrinireducens DSM 20476	Staphylococcus haemolyticus JCSC1435	-0.305479303108	-	3.05479303108	2.36077729405e-18
Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1	Bacteroides sp. 1_1_6	-0.313988232223	-	3.13988232223	2.36531335045e-19
Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1	Psychroflexus torquis ATCC 700755	-0.339815585797	-	3.39815585797	1.37204886391e-22
Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1	Bacteroides stercoris ATCC 43183	-0.349836551528	-	3.49836551528	6.25820020865e-24
Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1	Prevotella tannerae ATCC 51259	-0.325090739691	-	3.25090739691	1.04872643654e-20
Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1	Bacteroides coprosuis DSM 18011	-0.341411733762	-	3.41411733762	8.45353003355e-23
Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1	Staphylococcus haemolyticus JCSC1435	-0.341043312957	-	3.41043312957	9.45573286205e-23
Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1	Bacteroides coprocola DSM 17136	-0.366011685248	-	3.66011685248	3.37015550207e-26
Corynebacterium urealyticum DSM 7109	Acinetobacter baumannii TCDC-AB0715	0.825751731235	+	8.25751731235	3.60263790591e-196
Paludibacter propionicigenes WB4	Actinomyces sp. oral taxon 170 str. F0386	-0.377904415495	-	3.77904415495	5.95417818627e-28
Paludibacter propionicigenes WB4	Actinomyces odontolyticus F0309	-0.333864432196	-	3.33864432196	8.1441648215e-22
Bacteroides sp. 1_1_6	Lactobacillus casei BD-II	-0.359314209554	-	3.59314209554	3.0404671711e-25
Bacteroides sp. 1_1_6	Lactobacillus coryniformis subsp. coryniformis KCTC 3167	-0.327138406058	-	3.27138406058	5.81927208218e-21
Bacteroides sp. 1_1_6	Xylanimonas cellulosilytica DSM 15894	-0.320632853456	-	3.20632853456	3.72233648695e-20
Bacteroides sp. 1_1_6	Actinomyces sp. oral taxon 170 str. F0386	-0.431499218953	-	4.31499218953	8.35660175353e-37
Bacteroides sp. 1_1_6	Oenococcus oeni AWRIB429	-0.33239511865	-	3.3239511865	1.25668456174e-21
Bacteroides sp. 1_1_6	Actinomyces sp. oral taxon 848 str. F0332	-0.352567255717	-	3.52567255717	2.64581777291e-24
Bacteroides sp. 1_1_6	Slackia exigua ATCC 700122	-0.32801213054	-	3.2801213054	4.51989706741e-21
Bacteroides sp. 1_1_6	Lactobacillus delbrueckii subsp. lactis DSM 20072	-0.30267192501	-	3.0267192501	4.96133085044e-18
Bacteroides sp. 1_1_6	Actinomyces odontolyticus F0309	-0.390791101413	-	3.90791101413	6.19092650919e-30
Bacteroides sp. 1_1_6	Cryptobacterium curtum DSM 15641	-0.322671599392	-	3.22671599392	2.09098677562e-20
Gallibacterium anatis UMN179	Actinobacillus pleuropneumoniae serovar 6 str. Femo	0.809290169126	+	8.09290169126	2.09443041768e-182
Streptococcus equinus ATCC 9812	Runella slithyformis DSM 19594	-0.335703592886	-	3.35703592886	4.71637973168e-22
Streptococcus equinus ATCC 9812	Streptococcus infantarius subsp. infantarius CJ18	0.831511189342	+	8.31511189342	2.47792360406e-201
Streptococcus equinus ATCC 9812	Alistipes sp. HGB5	-0.346383663406	-	3.46383663406	1.83649324079e-23
Streptococcus equinus ATCC 9812	Alistipes shahii WAL 8301	-0.385444620481	-	3.85444620481	4.21930705871e-29
Streptococcus equinus ATCC 9812	Odoribacter splanchnicus DSM 220712	-0.343481238385	-	3.43481238385	4.49267219494e-23
Brevibacterium mcbrellneri ATCC 49030	Psychroflexus torquis ATCC 700755	-0.334651883013	-	3.34651883013	6.44863364101e-22
Streptococcus sp. M334	Streptococcus mitis SK564	0.955363395421	+	9.55363395421	0.0
Streptococcus sp. M334	Streptococcus sp. M143	0.820140126697	+	8.20140126697	2.55180503501e-191
Clostridium sp. L2-50	Fusobacterium ulcerans ATCC 49185	-0.308922602899	-	3.08922602899	9.38957728583e-19
Ruminococcus sp. 5_1_39BFAA	Prevotella nigrescens ATCC 33563	-0.317918445832	-	3.17918445832	7.96745059918e-20
Micrococcus luteus SK58	Sodalis glossinidius str. 'morsitans'	0.842822942262	+	8.42822942262	4.57266581362e-212
Micrococcus luteus SK58	Xenorhabdus bovienii SS-2004	0.859579124768	+	8.59579124768	1.23408031394e-229
Micrococcus luteus SK58	Shewanella pealeana ATCC 700345	0.818654515071	+	8.18654515071	4.59823779757e-190
Micrococcus luteus SK58	Bacillus coahuilensis m4-4	0.90634029084	+	9.0634029084	4.80952307097e-294
Micrococcus luteus SK58	Rheinheimera sp. A13L	0.864970612701	+	8.64970612701	8.8649954447e-236
Micrococcus luteus SK58	Pantoea sp. At-9b	0.850903589902	+	8.50903589902	2.86777946312e-220
Micrococcus luteus SK58	Proteus penneri ATCC 35198	0.826946427005	+	8.26946427005	3.17328533851e-197
Micrococcus luteus SK58	Grimontia hollisae CIP 101886	0.812425464999	+	8.12425464999	6.38201336223e-185
Micrococcus luteus SK58	Vibrio anguillarum 775	0.802983421411	+	8.02983421411	1.7522616901e-177
Micrococcus luteus SK58	Neisseria mucosa ATCC 25996	0.832328178016	+	8.32328178016	4.42503943052e-202
Micrococcus luteus SK58	Pseudomonas syringae pv. morsprunorum str. M302280	0.891766289484	+	8.91766289484	7.67487292938e-271
Micrococcus luteus SK58	Plautia stali symbiont	0.80925954291	+	8.0925954291	2.21520067716e-182
Micrococcus luteus SK58	Dickeya dadantii Ech586	0.858109166353	+	8.58109166353	5.27209438597e-228
Micrococcus luteus SK58	Dermacoccus sp. Ellin185	0.905205095704	+	9.05205095704	4.19090414663e-292
Micrococcus luteus SK58	Pantoea sp. aB	0.845244153441	+	8.45244153441	1.78608436675e-214
Micrococcus luteus SK58	Photorhabdus asymbiotica	0.860528911993	+	8.60528911993	1.06618457e-230
Micrococcus luteus SK58	Pectobacterium carotovorum subsp. carotovorum PC1	0.845181704152	+	8.45181704152	2.06317658234e-214
Micrococcus luteus SK58	Pectobacterium atrosepticum SCRI1043	0.835220254743	+	8.35220254743	9.21722666293e-205
Collinsella aerofaciens ATCC 25986	Fusobacterium ulcerans ATCC 49185	-0.370111331732	-	3.70111331732	8.5438740726e-27
Lactobacillus casei BD-II	Psychroflexus torquis ATCC 700755	-0.352383699942	-	3.52383699942	2.80419083866e-24
Lactobacillus casei BD-II	Bacteroides stercoris ATCC 43183	-0.401134224183	-	4.01134224183	1.3652632892e-31
Lactobacillus casei BD-II	Bacteroides sp. 9_1_42FAA	-0.307942066249	-	3.07942066249	1.22239062365e-18
Lactobacillus casei BD-II	Prevotella tannerae ATCC 51259	-0.38744680581	-	3.8744680581	2.06495542717e-29
Lactobacillus casei BD-II	Paraprevotella xylaniphila YIT 11841	-0.319297614365	-	3.19297614365	5.41770819685e-20
Lactobacillus casei BD-II	Bacteroides coprosuis DSM 18011	-0.382148902499	-	3.82148902499	1.35334202118e-28
Lactobacillus casei BD-II	Porphyromonas endodontalis ATCC 35406	-0.303566232928	-	3.03566232928	3.91949900782e-18
Lactobacillus casei BD-II	Bacteroides coprocola DSM 17136	-0.414253764469	-	4.14253764469	8.87600584422e-34
Lactobacillus casei BD-II	Prevotella timonensis CRIS 5C-B1	-0.311111480814	-	3.11111480814	5.19208914765e-19
Clostridium sp. 7_2_43FAA	Clostridium botulinum E1 str. 'BoNT E Beluga'	0.830575008612	+	8.30575008612	1.76390770684e-200
Lactobacillus coryniformis subsp. coryniformis KCTC 3167	Psychroflexus torquis ATCC 700755	-0.312892402414	-	3.12892402414	3.19447109523e-19
Lactobacillus coryniformis subsp. coryniformis KCTC 3167	Bacteroides stercoris ATCC 43183	-0.360052538737	-	3.60052538737	2.39187252283e-25
Lactobacillus coryniformis subsp. coryniformis KCTC 3167	Prevotella tannerae ATCC 51259	-0.341628919776	-	3.41628919776	7.91268527922e-23
Lactobacillus coryniformis subsp. coryniformis KCTC 3167	Bacteroides coprosuis DSM 18011	-0.318355682715	-	3.18355682715	7.05196445546e-20
Lactobacillus coryniformis subsp. coryniformis KCTC 3167	Bacteroides coprocola DSM 17136	-0.358246212326	-	3.58246212326	4.29720687518e-25
Methanobacterium sp. AL-21	Methanobacterium sp. SWAN-1	0.832964514948	+	8.32964514948	1.14914362121e-202
Streptococcus infantis ATCC 700779	Streptococcus pseudopneumoniae IS7493	0.829578138141	+	8.29578138141	1.4073090283e-199
Waddlia chondrophila WSU 86-1044	Meiothermus silvanus DSM 9946	0.80364790993	+	8.0364790993	5.41286711371e-178
Waddlia chondrophila WSU 86-1044	Actinomyces odontolyticus F0309	-0.369872427951	-	3.69872427951	9.26024070064e-27
Pseudoalteromonas haloplanktis TAC125	Propionibacterium acnes HL099PA1	-0.310079184523	-	3.10079184523	6.870019899e-19
Pseudoalteromonas haloplanktis TAC125	Pseudoalteromonas haloplanktis ANT/505	0.867527073755	+	8.67527073755	8.72895592758e-239
Ruminococcus sp. SR1/5	Ruminococcus obeum ATCC 29174	0.804565241971	+	8.04565241971	1.06146021958e-178
Ruminococcus sp. SR1/5	Haemophilus ducreyi 35000HP	-0.307893065389	-	3.07893065389	1.23857941059e-18
Ruminococcus sp. SR1/5	Fusobacterium ulcerans ATCC 49185	-0.308015746199	-	3.08015746199	1.19844023493e-18
Ruminococcus sp. SR1/5	Eubacterium hallii DSM 3353	0.806859940472	+	8.06859940472	1.73552078902e-180
Psychroflexus torquis ATCC 700755	Actinomyces sp. oral taxon 170 str. F0386	-0.396385257223	-	3.96385257223	8.00004760499e-31
Psychroflexus torquis ATCC 700755	Oenococcus oeni AWRIB429	-0.340325147426	-	3.40325147426	1.1758592015e-22
Psychroflexus torquis ATCC 700755	Lactobacillus delbrueckii subsp. lactis DSM 20072	-0.316399536585	-	3.16399536585	1.21559252968e-19
Pseudoalteromonas sp. SM9913	Propionibacterium acnes HL099PA1	-0.355005741472	-	3.55005741472	1.21778991822e-24
Pseudoalteromonas sp. SM9913	Megasphaera genomosp. type_1 str. 28L	-0.304102458499	-	3.04102458499	3.40157959903e-18
